Date,Customer,TipoDocumento,Num,Producto,Descripcion,Qty,SalesPrice,Amount,Balance,Class,SalesRep,TipoCliente,ID,Month
2025-05-28,Bake Mark USA LLC,Invoice,008-05536,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1100.0,229.0,25190.0,4311644,Bulk Rice,Armando Carpio - 017,WHOLESALER MANUFACTURY,1388844,May
2025-05-28,Sedanos Supermarkets #24,Invoice,008-05618,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,1.0,175.0,175.0,4311661,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388845,May
2025-05-28,Sedanos Supermarkets #24,Invoice,008-05618,Spanish Style Yellow Rice:AS Spanish Style Yellow Rice,AS Spanish Style Yellow Rice 6 / 3.25 oz,1.0,345.0,345.0,4311696,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388846,May
2025-05-28,Sedanos Supermarkets #24,Invoice,008-05618,,Discount,,,-104.0,4311695,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388847,May
2025-05-28,Sedanos Supermarkets #24,Invoice,008-05619,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,8.0,2825.0,226.0,4311921,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388848,May
2025-05-28,Sedanos Supermarkets #24,Invoice,008-05619,,Discount,,,-452.0,4311916,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388849,May
2025-05-28,Food Giant Market  10 Ave.,Invoice,008-05620,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,15.0,465.0,6975.0,4312614,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1388850,May
2025-05-28,Food Giant Market  10 Ave.,Invoice,008-05620,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,7.0,465.0,3255.0,4312939,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1388851,May
2025-05-28,El Palacio de los jugos / Leti Corp.,Invoice,008-05621,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,6.0,2785.0,1671.0,4313106,Bulk Rice,Lisset Limpio -020,Cafeteria,1388852,May
2025-05-28,El Palacio de los jugos / Leti Corp.,Invoice,008-05621,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2675.0,1605.0,4313267,Bulk Rice,Lisset Limpio -020,Cafeteria,1388853,May
2025-05-28,La Ranchera Meat Market #3,Invoice,008-05622,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,20.0,2785.0,557.0,4313824,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1388854,May
2025-05-28,Ideal Food Basket Davie Cafeteria,Invoice,008-05623,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,8.0,2785.0,2228.0,4314047,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1388855,May
2025-05-28,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05624,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,2785.0,13925.0,4314186,Bulk Rice,Lisset Limpio -020,Cafeteria,1388856,May
2025-05-28,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05624,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,9.0,2675.0,24075.0,4314427,Bulk Rice,Lisset Limpio -020,Cafeteria,1388857,May
2025-05-28,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05624,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4314461,Dry Beans,Lisset Limpio -020,Cafeteria,1388858,May
2025-05-28,Rey Chavez Distributor #2,Invoice,008-05625,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,20.0,275.0,550.0,4315011,Bulk Rice,Lisset Limpio -020,WHOLESALER,1388859,May
2025-05-28,Sedanos Supermarkets #16,Invoice,008-05626,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,5.0,2825.0,14125.0,4315152,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388860,May
2025-05-28,Sedanos Supermarkets #16,Invoice,008-05626,,Discount,,,-283.0,4315149,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388861,May
2025-05-28,"El Toro Loco Meat Distribution, LLC",Invoice,008-05627,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,55.0,2785.0,153175.0,4316681,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388862,May
2025-05-28,"El Toro Loco Meat Distribution, LLC",Invoice,008-05627,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,55.0,36.0,1980.0,4318661,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388863,May
2025-05-28,"El Toro Loco Meat Distribution, LLC",Invoice,008-05627,Dry Beans:Dry Beans - Small Red Beans 50 lbs.,Small Red Beans 50 lbs,2.0,41.0,82.0,4318743,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388864,May
2025-05-28,Sabor Tropical Supermarket #4,Invoice,008-05628,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,15.0,465.0,6975.0,4319440,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1388865,May
2025-05-28,Sabor Tropical Supermarket #4,Invoice,008-05628,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,8.0,465.0,372.0,4319812,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1388866,May
2025-05-28,Sedanos Supermarkets #8,Invoice,008-05629,Spanish Style Yellow Rice:AS Spanish Style Yellow Rice,AS Spanish Style Yellow Rice 6 / 3.25 oz,1.0,345.0,345.0,4319847,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388867,May
2025-05-28,Sedanos Supermarkets #8,Invoice,008-05629,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,10.0,405.0,405.0,4320252,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388868,May
2025-05-28,Sedanos Supermarkets #8,Invoice,008-05629,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,2.0,405.0,81.0,4320333,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388869,May
2025-05-28,Sedanos Supermarkets #8,Invoice,008-05629,,Discount,,,-879.0,4320324,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388870,May
2025-05-28,Food Giant Market  10 Ave.,Credit Memo,008-05630,Varios:Producto vencido/deteriorado (no impacta en inventario),19 salami         y 19 ham,-38.0,99.0,-3762.0,4320286,Puffed Products,Keila Alfaro-Visvikis,RETAIL  DSD,1388871,May
2025-05-28,Food Giant Market  10 Ave.,Credit Memo,008-05667,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-7.0,465.0,-3255.0,4319961,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1388872,May
2025-05-28,Sabor Tropical Supermarket #4,Credit Memo,008-05668,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-8.0,465.0,-372.0,4319589,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1388873,May
2025-05-28,Sedanos Supermarkets #8,Credit Memo,008-05669,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-2.0,405.0,-81.0,4319508,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388874,May
2025-05-29,Bravo   Francisco Diaz,Invoice,008-05631,Spices:AS Chicken Base,1 / 30 lb. (box or pail),1.0,39.0,39.0,4319547,American Spice,Lisset Limpio -020,RETAIL  DSD,1388875,May
2025-05-29,Bravo   Francisco Diaz,Invoice,008-05631,Spices:AS Meat Tenderizer,12 / 4.5 oz,1.0,25.0,25.0,4319572,American Spice,Lisset Limpio -020,RETAIL  DSD,1388876,May
2025-05-29,Bravo   Francisco Diaz,Invoice,008-05631,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,3.0,2785.0,8355.0,4319656,Bulk Rice,Lisset Limpio -020,RETAIL  DSD,1388877,May
2025-05-29,Bravo   Francisco Diaz,Invoice,008-05631,Spices:AS Sazon (for all),1 / 30 lb (box or pail),1.0,51.0,51.0,4319707,American Spice,Lisset Limpio -020,RETAIL  DSD,1388878,May
2025-05-29,Sedanos Supermarkets #33,Invoice,008-05632,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,4.0,2825.0,113.0,4319820,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388879,May
2025-05-29,Sedanos Supermarkets #33,Invoice,008-05632,,Discount,,,-226.0,4319817,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388880,May
2025-05-29,El Palacio de los jugos / Divan and Denise Food,Invoice,008-05633,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,2.0,2785.0,557.0,4319873,Bulk Rice,Lisset Limpio -020,Cafeteria,1388881,May
2025-05-29,El Palacio de los jugos / Divan and Denise Food,Invoice,008-05633,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,4.0,2675.0,107.0,4319980,Bulk Rice,Lisset Limpio -020,Cafeteria,1388882,May
2025-05-29,El Palacio de los jugos / Divan and Denise Food,Invoice,008-05633,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4320014,Dry Beans,Lisset Limpio -020,Cafeteria,1388883,May
2025-05-29,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-05634,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4320048,Dry Beans,Lisset Limpio -020,Cafeteria,1388884,May
2025-05-29,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-05634,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,12.0,2675.0,321.0,4320369,Bulk Rice,Lisset Limpio -020,Cafeteria,1388885,May
2025-05-29,Sedanos Supermarkets #18,Invoice,008-05635,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2825.0,2825.0,4320651,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388886,May
2025-05-29,Sedanos Supermarkets #18,Invoice,008-05635,,Discount,,,-565.0,4320646,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388887,May
2025-05-29,Sedanos Supermarkets  #37,Invoice,008-05636,Spanish Style Yellow Rice:AS Spanish Style Yellow Rice,AS Spanish Style Yellow Rice 6 / 3.25 oz,1.0,345.0,345.0,4320680,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388888,May
2025-05-29,Sedanos Supermarkets  #37,Invoice,008-05636,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,1.0,175.0,175.0,4320698,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388889,May
2025-05-29,Sedanos Supermarkets  #37,Invoice,008-05636,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,15.0,405.0,6075.0,4321305,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388890,May
2025-05-29,Sedanos Supermarkets  #37,Invoice,008-05636,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,3.0,405.0,1215.0,4321427,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388891,May
2025-05-29,Sedanos Supermarkets  #37,Invoice,008-05636,,Discount,,,-1319.0,4321414,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388892,May
2025-05-29,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05637,Spices:AS Sazon (for all),1 / 30 lb (box or pail),2.0,51.0,102.0,4321516,American Spice,Lisset Limpio -020,Cafeteria,1388893,May
2025-05-29,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05637,Spices:AS Chicken Base,1 / 30 lb. (box or pail),1.0,39.0,39.0,4321555,American Spice,Lisset Limpio -020,Cafeteria,1388894,May
2025-05-29,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05637,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,8.0,2675.0,214.0,4321769,Bulk Rice,Lisset Limpio -020,Cafeteria,1388895,May
2025-05-29,Sedanos Supermarkets #32,Invoice,008-05638,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,4.0,2785.0,1114.0,4321880,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388896,May
2025-05-29,Sedanos Supermarkets #32,Invoice,008-05638,,Discount,,,-223.0,4321878,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388897,May
2025-05-29,El Palacio de los jugos / Caribe Tropical,Invoice,008-05639,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2675.0,1605.0,4322038,Bulk Rice,Lisset Limpio -020,Cafeteria,1388898,May
2025-05-29,El Palacio de los jugos / Rodriguez Foods,Invoice,008-05640,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2675.0,1605.0,4322199,Bulk Rice,Lisset Limpio -020,Cafeteria,1388899,May
2025-05-29,Bravo   Francisco Diaz,Invoice,008-05641,Spanish Style Yellow Rice:AS Spanish Style Yellow Rice,AS Spanish Style Yellow Rice 6 / 3.25 oz,1.0,345.0,345.0,4322233,American Spice,Lisset Limpio -020,RETAIL  DSD,1388900,May
2025-05-29,El Gallego Supermarket,Invoice,008-05642,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,2.0,35.0,70.0,4322303,Dry Beans,Lisset Limpio -020,RETAIL  DSD,1388901,May
2025-05-29,El Gallego Supermarket,Invoice,008-05642,Liquids:AS Bitter Orange,,2.0,14.0,28.0,4322331,American Spice,Lisset Limpio -020,RETAIL  DSD,1388902,May
2025-05-29,El Gallego Supermarket,Invoice,008-05642,Liquids:AS Cooking Wine,4 1 Gl.,1.0,175.0,175.0,4322349,American Spice,Lisset Limpio -020,RETAIL  DSD,1388903,May
2025-05-29,El Gallego Supermarket,Invoice,008-05642,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,3.0,2825.0,8475.0,4322434,Bulk Rice,Lisset Limpio -020,RETAIL  DSD,1388904,May
2025-05-29,VIÑA & SONS FOOD DIST.CORP,Invoice,008-05643,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,25.0,2775.0,69375.0,4323127,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1388905,May
2025-05-29,VIÑA & SONS FOOD DIST.CORP,Invoice,008-05643,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,2.0,405.0,81.0,4323208,Branded Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1388906,May
2025-05-29,Sedanos Supermarkets #42,Invoice,008-05644,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,5.0,2825.0,14125.0,4323350,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388907,May
2025-05-29,Sedanos Supermarkets #42,Invoice,008-05644,,Discount,,,-283.0,4323347,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388908,May
2025-05-29,Sedanos Supermarkets #42,Credit Memo,008-05645,Varios:Producto vencido/deteriorado (no impacta en inventario),13 salami 6 ham,-19.0,132.0,-2508.0,4323322,Puffed Products,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388909,May
2025-05-29,Sedanos Supermarkets #42,Credit Memo,008-05645,Varios:Producto vencido/deteriorado (no impacta en inventario),12 units parboiled 5k,-12.0,337.0,-4044.0,4323281,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388910,May
2025-05-29,Sedanos Supermarkets  #37,Credit Memo,008-05670,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-3.0,405.0,-1215.0,4323160,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388911,May
2025-05-30,"American Spice Trading Co, Inc.",Invoice,008-05646,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1100.0,26.0,28600.0,4351760,Bulk Rice,Armando Carpio - 017,WHOLESALER MANUFACTURY,1388912,May
2025-05-30,"American Spice Trading Co, Inc.",Invoice,008-05647,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1100.0,26.0,28600.0,4380360,Bulk Rice,Armando Carpio - 017,WHOLESALER MANUFACTURY,1388913,May
2025-05-30,Sedanos Supermarkets #29,Invoice,008-05648,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,15.0,405.0,6075.0,4380967,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388914,May
2025-05-30,Sedanos Supermarkets #29,Invoice,008-05648,Spanish Style Yellow Rice:AS Spanish Style Yellow Rice,AS Spanish Style Yellow Rice 6 / 3.25 oz,1.0,345.0,345.0,4381002,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388915,May
2025-05-30,Sedanos Supermarkets #29,Invoice,008-05648,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,4.0,405.0,162.0,4381164,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388916,May
2025-05-30,Sedanos Supermarkets #29,Invoice,008-05648,,Discount,,,-1284.0,4381151,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388917,May
2025-05-30,Sedanos Supermarkets #21,Invoice,008-05649,Spanish Style Yellow Rice:AS Spanish Style Yellow Rice,AS Spanish Style Yellow Rice 6 / 3.25 oz,1.0,345.0,345.0,4381185,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388918,May
2025-05-30,Sedanos Supermarkets #21,Invoice,008-05649,,Discount,,,-69.0,4381185,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388919,May
2025-05-30,Sedanos Supermarkets #31,Invoice,008-05650,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2825.0,1695.0,4381354,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388920,May
2025-05-30,Sedanos Supermarkets #31,Invoice,008-05650,,Discount,,,-339.0,4381351,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388921,May
2025-05-30,Sedanos Supermarkets #31,Invoice,008-05651,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,2.0,175.0,35.0,4381386,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388922,May
2025-05-30,Sedanos Supermarkets #31,Invoice,008-05651,Spanish Style Yellow Rice:AS Spanish Style Yellow Rice,AS Spanish Style Yellow Rice 6 / 3.25 oz,1.0,345.0,345.0,4381420,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388923,May
2025-05-30,Sedanos Supermarkets #31,Invoice,008-05651,,Discount,,,-105.0,4381419,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388924,May
2025-05-30,Sedanos Supermarkets #29,Credit Memo,008-05671,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-4.0,405.0,-162.0,4381257,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388925,May
2025-06-01,El Palacio de los jugos / J Mena Corp.,Invoice,008-05652,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4381291,Dry Beans,Lisset Limpio -020,Cafeteria,1388926,Jun
2025-06-01,El Palacio de los jugos / J Mena Corp.,Invoice,008-05652,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2675.0,2675.0,4381559,Bulk Rice,Lisset Limpio -020,Cafeteria,1388927,Jun
2025-06-01,Bravo   Francisco Diaz,Invoice,008-05653,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,3.0,2785.0,8355.0,4381642,Bulk Rice,Lisset Limpio -020,RETAIL  DSD,1388928,Jun
2025-06-01,Bravo   Francisco Diaz,Invoice,008-05653,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,35.0,35.0,4381677,Dry Beans,Lisset Limpio -020,RETAIL  DSD,1388929,Jun
2025-06-01,Soriano Brothers PB,Invoice,008-05654,Spices:AS Sazon (for all),1 / 30 lb (box or pail),2.0,51.0,102.0,4381779,American Spice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388930,Jun
2025-06-01,Soriano Brothers PB,Invoice,008-05654,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,12.0,2785.0,3342.0,4382113,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388931,Jun
2025-06-01,Soriano Brothers PB,Invoice,008-05654,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,17.0,2675.0,45475.0,4382568,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388932,Jun
2025-06-01,Soriano Brothers PB,Invoice,008-05654,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,2.0,34.0,68.0,4382636,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388933,Jun
2025-06-01,Fritanga Momotombo,Invoice,008-05655,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,2785.0,13925.0,4382775,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388934,Jun
2025-06-01,Fritanga Momotombo,Invoice,008-05655,Spices:AS Chicken Base,1 / 30 lb. (box or pail),1.0,39.0,39.0,4382814,American Spice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388935,Jun
2025-06-01,ALS Foods,Invoice,008-05656,Liquids:AS Cooking Wine,4 1 Gl.,2.0,175.0,35.0,4382849,American Spice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388936,Jun
2025-06-01,ALS Foods,Invoice,008-05656,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,7.0,2785.0,19495.0,4383044,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388937,Jun
2025-06-01,ALS Foods,Invoice,008-05656,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,2675.0,29425.0,4383339,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1388938,Jun
2025-06-01,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05657,Liquids:AS Marinating Sauce (Mojo),,1.0,17.0,17.0,4383356,American Spice,Lisset Limpio -020,Cafeteria,1388939,Jun
2025-06-01,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05657,Liquids:AS Lemon Juice 4/1 Gl,,1.0,1495.0,1495.0,4383371,American Spice,Lisset Limpio -020,Cafeteria,1388940,Jun
2025-06-01,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-05657,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,8.0,2675.0,214.0,4383585,Bulk Rice,Lisset Limpio -020,Cafeteria,1388941,Jun
2025-06-01,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05658,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,2785.0,13925.0,4383724,Bulk Rice,Lisset Limpio -020,Cafeteria,1388942,Jun
2025-06-01,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-05658,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,2675.0,2675.0,4383991,Bulk Rice,Lisset Limpio -020,Cafeteria,1388943,Jun
2025-06-01,El Palacio de los jugos / Rodriguez Foods,Invoice,008-05659,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,2675.0,1605.0,4384152,Bulk Rice,Lisset Limpio -020,Cafeteria,1388944,Jun
2025-06-01,El Palacio de los jugos / Delicias Criollas (DIAGO FOOD_MILLER),Invoice,008-05660,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,14.0,2675.0,3745.0,4384526,Bulk Rice,Lisset Limpio -020,Cafeteria,1388945,Jun
2025-06-01,El Palacio de los jugos / Delicias Criollas (DIAGO FOOD_MILLER),Invoice,008-05660,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4384560,Dry Beans,Lisset Limpio -020,Cafeteria,1388946,Jun
2025-06-01,El Palacio de los jugos / Caribe Tropical,Invoice,008-05661,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,3.0,34.0,102.0,4384662,Dry Beans,Lisset Limpio -020,Cafeteria,1388947,Jun
2025-06-01,El Palacio de los jugos / Caribe Tropical,Invoice,008-05661,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,8.0,2675.0,214.0,4384876,Bulk Rice,Lisset Limpio -020,Cafeteria,1388948,Jun
2025-06-01,El Palacio de los jugos / Divan and Denise Food,Invoice,008-05662,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,34.0,34.0,4384910,Dry Beans,Lisset Limpio -020,Cafeteria,1388949,Jun
2025-06-01,El Palacio de los jugos / Divan and Denise Food,Invoice,008-05662,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,9.0,2785.0,25065.0,4385161,Bulk Rice,Lisset Limpio -020,Cafeteria,1388950,Jun
2025-06-01,El Palacio de los jugos / Divan and Denise Food,Invoice,008-05662,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,7.0,2675.0,18725.0,4385348,Bulk Rice,Lisset Limpio -020,Cafeteria,1388951,Jun
2025-06-01,JMN Dely Corp,Invoice,008-05663,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,457.0,457.0,4385394,Dry Beans,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1388952,Jun
2025-06-01,JMN Dely Corp,Invoice,008-05663,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,2.0,2785.0,557.0,4385450,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1388953,Jun
2025-06-01,JMN Dely Corp,Invoice,008-05663,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,2.0,2775.0,555.0,4385505,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1388954,Jun
2025-06-01,Sedanos Supermarkets #31,Credit Memo,008-05664,Varios:Producto vencido/deteriorado (no impacta en inventario),5 unid 5kg,-5.0,337.0,-1685.0,4385488,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1388955,Jun
2025-06-04,Ideal Food Basket Davie Cafeteria,Invoice,008-05672,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,8.0,2785.0,2228.0,4385711,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1388956,Jun
2025-06-04,Key Food Pembroke,Invoice,008-05673,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,,1.0,18.0,18.0,4385729,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1388957,Jun
2025-06-04,Key Food Pembroke,Invoice,008-05673,Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.,.,1.0,199.0,199.0,4385749,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1388958,Jun
