Date,Customer,TipoDocumento,Num,Producto,Descripcion,Qty,SalesPrice,Amount,Balance,Class,SalesRep,TipoCliente,ID,Month
2025-02-13,Sedanos Supermarkets #22,Invoice,008-04886,Spices:AS Chicken Base,1 / 30 lb. (box or pail),2.0,39.0,78.0,3918481.34999999,American Spice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387278,Feb
2025-02-13,Sedanos Supermarkets #22,Invoice,008-04886,,Discount,,,-2.69,3918478.65999999,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387279,Feb
2025-02-13,Aries Supermarket & Cafeteria,Invoice,008-04887,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,7.0,28.25,197.75,3918676.40999999,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387280,Feb
2025-02-13,Aries Supermarket & Cafeteria,Invoice,008-04887,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,5.0,36.5,182.5,3918858.90999999,Dry Beans,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387281,Feb
2025-02-13,Aries Supermarket & Cafeteria,Invoice,008-04887,Spices:AS Chicken Base,1 / 30 lb. (box or pail),8.0,39.0,312.0,3919170.90999999,American Spice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387282,Feb
2025-02-13,Fritanga Momotombo,Invoice,008-04888,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,27.85,139.25,3919310.15999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387283,Feb
2025-02-13,Sedanos Supermarkets #32,Invoice,008-04889,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,6.0,27.85,167.1,3919477.25999999,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387284,Feb
2025-02-13,Sedanos Supermarkets #32,Invoice,008-04889,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,28.25,169.5,3919646.75999999,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387285,Feb
2025-02-13,Sedanos Supermarkets #32,Invoice,008-04889,,Discount,,,-6.73,3919640.02999999,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387286,Feb
2025-02-13,"Soriano Brothers Diaz Food Service,Inc",Invoice,008-04890,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,5.0,38.0,190.0,3919830.02999999,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387287,Feb
2025-02-13,"Soriano Brothers Diaz Food Service,Inc",Invoice,008-04890,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,3.0,27.75,83.25,3919913.27999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387288,Feb
2025-02-13,"Soriano Brothers Diaz Food Service,Inc",Invoice,008-04890,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,33.0,27.75,915.75,3920829.02999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387289,Feb
2025-02-13,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Credit Memo,008-04894,Varios:Promotional Allowance,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,-1.0,27.75,-27.75,3920801.27999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387290,Feb
2025-02-14,Bravo 5851 Lake Worth Road,Credit Memo,008-04891,Varios:Promotional Allowance,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,-1.0,18.0,-18.0,3920783.27999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387291,Feb
2025-02-14,Bravo 5851 Lake Worth Road,Credit Memo,008-04891,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-20.0,46.5,-930.0,3919853.27999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387292,Feb
2025-02-14,Key Foods - 10301 Royal Palm Food Corp.,Credit Memo,008-04892,Varios:Promotional Allowance,Arroz Envasado:Parboiled 5KG Dos Hermanos.,-20.0,46.5,-930.0,3918923.27999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL KEY FOOD,1387293,Feb
2025-02-14,Key Foods - 10301 Royal Palm Food Corp.,Credit Memo,008-04892,Varios:Promotional Allowance,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,-10.0,18.0,-180.0,3918743.27999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL KEY FOOD,1387294,Feb
2025-02-14,Key Foods - 10301 Royal Palm Food Corp.,Credit Memo,008-04892,Varios:Promotional Allowance,Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.,-4.0,19.9,-79.6,3918663.67999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL KEY FOOD,1387295,Feb
2025-02-14,Seabra Foods / A&J Supermarkets,Credit Memo,008-04893,Varios:Promotional Allowance,Arroz Envasado:Largo Fino 1kg (Long grain rice) Dos Hermanos,-1.0,18.0,-18.0,3918645.67999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387296,Feb
2025-02-16,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-04895,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,45.7,45.7,3918691.37999999,Dry Beans,Lisset Limpio -020,Cafeteria,1387297,Feb
2025-02-16,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-04895,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,27.75,305.25,3918996.62999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387298,Feb
2025-02-16,El Palacio de Los Jugos / Casa mía Food Restaurant inc,Invoice,008-04895,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1.0,27.75,27.75,3919024.37999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387299,Feb
2025-02-16,El Palacio de los jugos /  EMMA FOOD CORP,Invoice,008-04896,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,5.0,27.85,139.25,3919163.62999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387300,Feb
2025-02-16,Hings Chinese,Invoice,008-04897,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,5.0,28.25,141.25,3919304.87999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387301,Feb
2025-02-16,ALS Foods,Invoice,008-04898,Liquids:AS Cooking Wine,4 1 Gl.,2.0,17.5,35.0,3919339.87999999,American Spice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387302,Feb
2025-02-16,ALS Foods,Invoice,008-04898,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,7.0,27.85,194.95,3919534.82999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387303,Feb
2025-02-16,ALS Foods,Invoice,008-04898,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,27.75,305.25,3919840.07999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387304,Feb
2025-02-16,ALS Foods,Invoice,008-04898,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1.0,27.75,27.75,3919867.82999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387305,Feb
2025-02-16,El Gallego Supermarket,Invoice,008-04899,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,5.0,28.25,141.25,3920009.07999999,Bulk Rice,Lisset Limpio -020,RETAIL  DSD,1387306,Feb
2025-02-16,El Gallego Supermarket,Invoice,008-04899,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,2.0,45.7,91.4,3920100.47999999,Dry Beans,Lisset Limpio -020,RETAIL  DSD,1387307,Feb
2025-02-16,El Palacio de los jugos / Delicias Criollas (DIAGO FOOD_MILLER),Invoice,008-04900,Liquids:AS Marinating Sauce (Mojo),,1.0,18.5,18.5,3920118.97999999,American Spice,Lisset Limpio -020,Cafeteria,1387308,Feb
2025-02-16,El Palacio de los jugos / Delicias Criollas (DIAGO FOOD_MILLER),Invoice,008-04900,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,27.75,305.25,3920424.22999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387309,Feb
2025-02-16,El Palacio de los jugos / Delicias Criollas (DIAGO FOOD_MILLER),Invoice,008-04900,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1.0,27.75,27.75,3920451.97999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387310,Feb
2025-02-16,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-04901,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,1.0,45.7,45.7,3920497.67999999,Dry Beans,Lisset Limpio -020,Cafeteria,1387311,Feb
2025-02-16,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-04901,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,11.0,27.75,305.25,3920802.92999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387312,Feb
2025-02-16,El Palacio de los jugos / Lita Foods Inc.,Invoice,008-04901,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,1.0,27.75,27.75,3920830.67999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387313,Feb
2025-02-16,VIÑA & SONS FOOD DIST.CORP,Invoice,008-04902,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,5.0,46.5,232.5,3921063.17999999,Branded Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387314,Feb
2025-02-16,VIÑA & SONS FOOD DIST.CORP,Invoice,008-04902,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,5.0,27.75,138.75,3921201.92999999,Bulk Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387315,Feb
2025-02-16,VIÑA & SONS FOOD DIST.CORP,Invoice,008-04902,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,5.0,46.5,232.5,3921434.42999999,Branded Rice,Keila Alfaro-Visvikis,CAFETERIA y RESTAURANTS,1387316,Feb
